sau_id,year,COUNTY,TOWN,VILLAGE,P_CNT,H_CNT,M_CNT,F_CNT,members
SAU_66000060-028,2022,臺中市,西屯區,上德里,4720,1869,2214,2506,['66000060-028']
SAU_66000060-029,2021,臺中市,西屯區,逢福里,6256,2416,3027,3229,['66000060-029']
SAU_66000060-029,2022,臺中市,西屯區,逢福里,6248,2456,3025,3223,['66000060-029']
SAU_66000060-030,2021,臺中市,西屯區,何明里,4116,1589,1945,2171,['66000060-030']
SAU_66000060-030,2022,臺中市,西屯區,何明里,4030,1573,1886,2144,['66000060-030']
SAU_66000060-031,2021,臺中市,西屯區,何成里,8373,3376,3873,4500,['66000060-031']
SAU_66000060-031,2022,臺中市,西屯區,何成里,8344,3395,3852,4492,['66000060-031']
SAU_66000060-032,2021,臺中市,西屯區,何福里,5022,1947,2388,2634,['66000060-032']
SAU_66000060-032,2022,臺中市,西屯區,何福里,4972,1961,2348,2624,['66000060-032']
SAU_66000060-033,2021,臺中市,西屯區,福和里,5004,1720,2459,2545,['66000060-033']
SAU_66000060-033,2022,臺中市,西屯區,福和里,4972,1724,2453,2519,['66000060-033']
SAU_66000060-034,2021,臺中市,西屯區,福中里,3786,1362,1813,1973,['66000060-034']
SAU_66000060-034,2022,臺中市,西屯區,福中里,3760,1361,1796,1964,['66000060-034']
SAU_66000060-035,2021,臺中市,西屯區,福恩里,5676,2333,2713,2963,['66000060-035']
SAU_66000060-035,2022,臺中市,西屯區,福恩里,5675,2344,2700,2975,['66000060-035']
SAU_66000060-036,2021,臺中市,西屯區,福聯里,4099,1704,1966,2133,['66000060-036']
SAU_66000060-036,2022,臺中市,西屯區,福聯里,4155,1743,1989,2166,['66000060-036']
SAU_66000060-037,2021,臺中市,西屯區,福瑞里,3909,1504,1796,2113,['66000060-037']
SAU_66000060-037,2022,臺中市,西屯區,福瑞里,3847,1492,1762,2085,['66000060-037']
SAU_66000060-038,2021,臺中市,西屯區,福林里,9826,3842,4611,5215,['66000060-038']
SAU_66000060-038,2022,臺中市,西屯區,福林里,9917,3911,4625,5292,['66000060-038']
SAU_66000060-039,2021,臺中市,西屯區,福雅里,7504,2852,3502,4002,['66000060-039']
SAU_66000060-039,2022,臺中市,西屯區,福雅里,7516,2863,3516,4000,['66000060-039']
SAU_66000070-001,2021,臺中市,南屯區,南屯里,10857,4014,5118,5739,['66000070-001']
SAU_66000070-001,2022,臺中市,南屯區,南屯里,10731,4005,5059,5672,['66000070-001']
SAU_66000070-002,2021,臺中市,南屯區,豐樂里,13665,5101,6588,7077,['66000070-002']
SAU_66000070-002,2022,臺中市,南屯區,豐樂里,13764,5181,6636,7128,['66000070-002']
SAU_66000070-003,2021,臺中市,南屯區,楓樹里,7056,2504,3465,3591,['66000070-003']
SAU_66000070-003,2022,臺中市,南屯區,楓樹里,7026,2550,3441,3585,['66000070-003']
SAU_66000070-004,2021,臺中市,南屯區,中和里,5007,1660,2509,2498,['66000070-004']
SAU_66000070-004,2022,臺中市,南屯區,中和里,4928,1659,2461,2467,['66000070-004']
SAU_66000070-005,2021,臺中市,南屯區,春社里,7555,3302,3885,3670,['66000070-005']
SAU_66000070-005,2022,臺中市,南屯區,春社里,7551,3362,3876,3675,['66000070-005']
SAU_66000070-006,2021,臺中市,南屯區,春安里,1753,870,845,908,['66000070-006']
SAU_66000070-006,2022,臺中市,南屯區,春安里,2253,1144,1099,1154,['66000070-006']
SAU_66000070-007,2021,臺中市,南屯區,文山里,14392,5726,6987,7405,['66000070-007']
SAU_66000070-007,2022,臺中市,南屯區,文山里,14519,5797,7063,7456,['66000070-007']
SAU_66000070-008,2021,臺中市,南屯區,新生里,3009,1478,1445,1564,['66000070-008']
SAU_66000070-008,2022,臺中市,南屯區,新生里,3509,1719,1681,1828,['66000070-008']
SAU_66000070-009,2021,臺中市,南屯區,永定里,6422,2390,3089,3333,['66000070-009']
SAU_66000070-009,2022,臺中市,南屯區,永定里,6449,2437,3101,3348,['66000070-009']
SAU_66000070-010,2021,臺中市,南屯區,三厝里,9351,3436,4328,5023,['66000070-010']
SAU_66000070-010,2022,臺中市,南屯區,三厝里,9354,3471,4329,5025,['66000070-010']
SAU_66000070-011,2021,臺中市,南屯區,溝墘里,6706,2493,3096,3610,['66000070-011']
SAU_66000070-011,2022,臺中市,南屯區,溝墘里,6856,2557,3157,3699,['66000070-011']
SAU_66000070-012,2021,臺中市,南屯區,田心里,7757,2862,3742,4015,['66000070-012']
SAU_66000070-012,2022,臺中市,南屯區,田心里,7700,2881,3695,4005,['66000070-012']
SAU_66000070-013,2021,臺中市,南屯區,黎明里,4811,1835,2319,2492,['66000070-013']
SAU_66000070-013,2022,臺中市,南屯區,黎明里,4644,1812,2245,2399,['66000070-013']
SAU_66000070-014,2021,臺中市,南屯區,鎮平里,1515,523,818,697,['66000070-014']
SAU_66000070-014,2022,臺中市,南屯區,鎮平里,1448,521,783,665,['66000070-014']
SAU_66000070-015,2021,臺中市,南屯區,大同里,5878,2221,2765,3113,['66000070-015']
SAU_66000070-015,2022,臺中市,南屯區,大同里,5853,2233,2740,3113,['66000070-015']
SAU_66000070-016,2021,臺中市,南屯區,文心里,4756,1807,2253,2503,['66000070-016']
SAU_66000070-016,2022,臺中市,南屯區,文心里,4827,1850,2272,2555,['66000070-016']
SAU_66000070-017,2021,臺中市,南屯區,同心里,6317,2525,2959,3358,['66000070-017']
SAU_66000070-017,2022,臺中市,南屯區,同心里,6258,2530,2923,3335,['66000070-017']
SAU_66000070-018,2021,臺中市,南屯區,向心里,6552,2821,3290,3262,['66000070-018']
SAU_66000070-018,2022,臺中市,南屯區,向心里,6528,2874,3260,3268,['66000070-018']
SAU_66000070-019,2021,臺中市,南屯區,大誠里,4303,1831,1979,2324,['66000070-019']
SAU_66000070-019,2022,臺中市,南屯區,大誠里,4297,1856,1988,2309,['66000070-019']
SAU_66000070-020,2021,臺中市,南屯區,大興里,5390,1946,2560,2830,['66000070-020']
SAU_66000070-020,2022,臺中市,南屯區,大興里,5310,1940,2503,2807,['66000070-020']
SAU_66000070-021,2021,臺中市,南屯區,大業里,8274,3062,3778,4496,['66000070-021']
SAU_66000070-021,2022,臺中市,南屯區,大業里,8413,3126,3829,4584,['66000070-021']
SAU_66000070-022,2021,臺中市,南屯區,惠中里,9823,3736,4546,5277,['66000070-022']
SAU_66000070-022,2022,臺中市,南屯區,惠中里,10238,4012,4715,5523,['66000070-022']
SAU_66000070-023,2021,臺中市,南屯區,寶山里,6537,2673,3153,3384,['66000070-023']
SAU_66000070-023,2022,臺中市,南屯區,寶山里,6478,2683,3122,3356,['66000070-023']
SAU_66000070-024,2021,臺中市,南屯區,三和里,10815,4108,4963,5852,['66000070-024']
SAU_66000070-024,2022,臺中市,南屯區,三和里,10813,4152,4948,5865,['66000070-024']
SAU_66000070-025,2021,臺中市,南屯區,三義里,8281,3135,3826,4455,['66000070-025']
SAU_66000070-025,2022,臺中市,南屯區,三義里,8183,3129,3747,4436,['66000070-025']
SAU_66000080-001,2021,臺中市,北屯區,北興里,3546,1418,1681,1865,['66000080-001']
SAU_66000080-001,2022,臺中市,北屯區,北興里,3627,1463,1719,1908,['66000080-001']
SAU_66000080-002,2021,臺中市,北屯區,北屯里,3868,1594,1798,2070,['66000080-002']
SAU_66000080-002,2022,臺中市,北屯區,北屯里,3847,1607,1777,2070,['66000080-002']
SAU_66000080-003,2021,臺中市,北屯區,三光里,8144,3193,3834,4310,['66000080-003']
SAU_66000080-003,2022,臺中市,北屯區,三光里,8038,3186,3778,4260,['66000080-003']
SAU_66000080-004,2021,臺中市,北屯區,平田里,6721,2638,3176,3545,['66000080-004']
SAU_66000080-004,2022,臺中市,北屯區,平田里,6574,2626,3115,3459,['66000080-004']
SAU_66000080-005,2021,臺中市,北屯區,平和里,6197,2459,2858,3339,['66000080-005']
SAU_66000080-005,2022,臺中市,北屯區,平和里,6194,2521,2857,3337,['66000080-005']
SAU_66000080-006,2021,臺中市,北屯區,東光里,5289,2095,2516,2773,['66000080-006']
SAU_66000080-006,2022,臺中市,北屯區,東光里,5282,2115,2507,2775,['66000080-006']
SAU_66000080-007,2021,臺中市,北屯區,舊社里,9245,3886,4381,4864,['66000080-007']
SAU_66000080-007,2022,臺中市,北屯區,舊社里,12805,5968,6027,6778,['66000080-007']
SAU_66000080-008,2021,臺中市,北屯區,水景里,17178,6187,8353,8825,['66000080-008']
SAU_66000080-008,2022,臺中市,北屯區,水景里,17098,6219,8332,8766,['66000080-008']
SAU_66000080-009,2021,臺中市,北屯區,軍功里,15434,5300,7471,7963,['66000080-009']
SAU_66000080-009,2022,臺中市,北屯區,軍功里,15325,5334,7404,7921,['66000080-009']
SAU_66000080-010,2021,臺中市,北屯區,和平里,14961,5328,7245,7716,['66000080-010']
SAU_66000080-010,2022,臺中市,北屯區,和平里,15117,5425,7298,7819,['66000080-010']
SAU_66000080-011,2021,臺中市,北屯區,東山里,2363,824,1190,1173,['66000080-011']
SAU_66000080-011,2022,臺中市,北屯區,東山里,2326,838,1167,1159,['66000080-011']
SAU_66000080-012,2021,臺中市,北屯區,民政里,1204,390,643,561,['66000080-012']
SAU_66000080-012,2022,臺中市,北屯區,民政里,1204,401,641,563,['66000080-012']
SAU_66000080-013,2021,臺中市,北屯區,■子里,19794,8438,9216,10578,['66000080-013']
SAU_66000080-013,2022,臺中市,北屯區,■子里,22619,9856,10498,12121,['66000080-013']
SAU_66000080-014,2021,臺中市,北屯區,大坑里,2447,837,1235,1212,['66000080-014']
SAU_66000080-014,2022,臺中市,北屯區,大坑里,2427,832,1235,1192,['66000080-014']
SAU_66000080-015,2021,臺中市,北屯區,民德里,1064,405,557,507,['66000080-015']
SAU_66000080-015,2022,臺中市,北屯區,民德里,1069,415,551,518,['66000080-015']
SAU_66000080-016,2021,臺中市,北屯區,松竹里,10971,4164,5099,5872,['66000080-016']
SAU_66000080-016,2022,臺中市,北屯區,松竹里,10915,4197,5074,5841,['66000080-016']
SAU_66000080-017,2021,臺中市,北屯區,仁和里,11077,4652,5552,5525,['66000080-017']
SAU_66000080-017,2022,臺中市,北屯區,仁和里,11129,4707,5570,5559,['66000080-017']
SAU_66000080-018,2021,臺中市,北屯區,仁美里,12550,4543,5906,6644,['66000080-018']
SAU_66000080-018,2022,臺中市,北屯區,仁美里,12640,4633,5977,6663,['66000080-018']
SAU_66000080-019,2021,臺中市,北屯區,四民里,1796,581,901,895,['66000080-019']
SAU_66000080-019,2022,臺中市,北屯區,四民里,1995,736,973,1022,['66000080-019']
SAU_66000080-020,2021,臺中市,北屯區,后庄里,11607,4361,5473,6134,['66000080-020']
SAU_66000080-020,2022,臺中市,北屯區,后庄里,11490,4391,5375,6115,['66000080-020']
SAU_66000080-021,2021,臺中市,北屯區,同榮里,6212,2215,3076,3136,['66000080-021']
SAU_66000080-021,2022,臺中市,北屯區,同榮里,6144,2203,3032,3112,['66000080-021']
SAU_66000080-022,2021,臺中市,北屯區,仁愛里,1165,482,552,613,['66000080-022']
SAU_66000080-022,2022,臺中市,北屯區,仁愛里,1147,475,541,606,['66000080-022']
SAU_66000080-023,2021,臺中市,北屯區,水湳里,7528,2931,3617,3911,['66000080-023']
SAU_66000080-023,2022,臺中市,北屯區,水湳里,7626,3035,3618,4008,['66000080-023']
SAU_66000080-024,2021,臺中市,北屯區,陳平里,5301,1991,2515,2786,['66000080-024']
SAU_66000080-024,2022,臺中市,北屯區,陳平里,5365,2092,2557,2808,['66000080-024']
SAU_66000080-025,2021,臺中市,北屯區,新平里,4859,1944,2308,2551,['66000080-025']
SAU_66000080-025,2022,臺中市,北屯區,新平里,4819,1953,2290,2529,['66000080-025']
SAU_66000080-026,2021,臺中市,北屯區,平安里,6002,2338,2906,3096,['66000080-026']
SAU_66000080-026,2022,臺中市,北屯區,平安里,6020,2389,2927,3093,['66000080-026']
SAU_66000080-027,2021,臺中市,北屯區,平順里,3657,1453,1672,1985,['66000080-027']
SAU_66000080-027,2022,臺中市,北屯區,平順里,3635,1456,1673,1962,['66000080-027']
SAU_66000080-028,2021,臺中市,北屯區,平德里,7571,3036,3520,4051,['66000080-028']
SAU_66000080-028,2022,臺中市,北屯區,平德里,7457,3078,3455,4002,['66000080-028']
SAU_66000080-029,2021,臺中市,北屯區,松安里,5718,2101,2712,3006,['66000080-029']
SAU_66000080-029,2022,臺中市,北屯區,松安里,5665,2105,2688,2977,['66000080-029']
SAU_66000080-030,2021,臺中市,北屯區,松茂里,5988,2263,2887,3101,['66000080-030']
SAU_66000080-030,2022,臺中市,北屯區,松茂里,5948,2259,2852,3096,['66000080-030']
SAU_66000080-031,2021,臺中市,北屯區,大德里,5573,2028,2716,2857,['66000080-031']
SAU_66000080-031,2022,臺中市,北屯區,大德里,5375,2019,2643,2732,['66000080-031']
SAU_66000080-032,2021,臺中市,北屯區,松強里,8555,3206,4055,4500,['66000080-032']
SAU_66000080-032,2022,臺中市,北屯區,松強里,8495,3199,4027,4468,['66000080-032']
SAU_66000080-033,2021,臺中市,北屯區,松勇里,5985,2133,2867,3118,['66000080-033']
SAU_66000080-033,2022,臺中市,北屯區,松勇里,5804,2103,2777,3027,['66000080-033']
SAU_66000080-034,2021,臺中市,北屯區,北京里,3650,1392,1770,1880,['66000080-034']
SAU_66000080-034,2022,臺中市,北屯區,北京里,3554,1388,1730,1824,['66000080-034']
SAU_66000080-035,2021,臺中市,北屯區,平心里,5719,2342,2627,3092,['66000080-035']
SAU_66000080-035,2022,臺中市,北屯區,平心里,5594,2336,2577,3017,['66000080-035']
SAU_66000080-036,2021,臺中市,北屯區,平福里,4243,1614,1965,2278,['66000080-036']
SAU_66000080-036,2022,臺中市,北屯區,平福里,4165,1597,1946,2219,['66000080-036']
SAU_66000080-037,2021,臺中市,北屯區,松和里,7637,2766,3638,3999,['66000080-037']
SAU_66000080-037,2022,臺中市,北屯區,松和里,7554,2825,3550,4004,['66000080-037']
SAU_66000080-038,2021,臺中市,北屯區,平陽里,5802,2158,2737,3065,['66000080-038']
SAU_66000080-038,2022,臺中市,北屯區,平陽里,5746,2166,2696,3050,['66000080-038']
SAU_66000080-039,2021,臺中市,北屯區,平興里,7931,3147,3686,4245,['66000080-039']
SAU_66000080-039,2022,臺中市,北屯區,平興里,7875,3163,3643,4232,['66000080-039']
SAU_66000080-040,2021,臺中市,北屯區,平昌里,5037,2021,2398,2639,['66000080-040']
SAU_66000080-040,2022,臺中市,北屯區,平昌里,5044,2057,2390,2654,['66000080-040']
SAU_66000080-041,2021,臺中市,北屯區,三和里,6555,2503,3096,3459,['66000080-041']
SAU_66000080-041,2022,臺中市,北屯區,三和里,6516,2531,3081,3435,['66000080-041']
SAU_66000080-042,2021,臺中市,北屯區,忠平里,4509,1649,2129,2380,['66000080-042']
SAU_66000080-042,2022,臺中市,北屯區,忠平里,4408,1628,2067,2341,['66000080-042']
SAU_66000090-001,2021,臺中市,豐原區,豐原里,2553,1018,1224,1329,['66000090-001']
SAU_66000090-001,2022,臺中市,豐原區,豐原里,2521,1014,1206,1315,['66000090-001']
SAU_66000090-002,2021,臺中市,豐原區,頂街里,1002,455,493,509,['66000090-002']
SAU_66000090-002,2022,臺中市,豐原區,頂街里,957,453,465,492,['66000090-002']
SAU_66000090-003,2021,臺中市,豐原區,中山里,928,364,449,479,['66000090-003']
SAU_66000090-003,2022,臺中市,豐原區,中山里,925,377,448,477,['66000090-003']
SAU_66000090-004,2021,臺中市,豐原區,豐榮里,1251,530,566,685,['66000090-004']
SAU_66000090-004,2022,臺中市,豐原區,豐榮里,1229,523,549,680,['66000090-004']
SAU_66000090-005,2021,臺中市,豐原區,下街里,851,343,417,434,['66000090-005']
SAU_66000090-005,2022,臺中市,豐原區,下街里,868,353,428,440,['66000090-005']
SAU_66000090-006,2021,臺中市,豐原區,富春里,796,271,376,420,['66000090-006']
SAU_66000090-006,2022,臺中市,豐原區,富春里,763,265,358,405,['66000090-006']
SAU_66000090-007,2021,臺中市,豐原區,葫蘆里,713,260,355,358,['66000090-007']
SAU_66000090-007,2022,臺中市,豐原區,葫蘆里,694,255,343,351,['66000090-007']
SAU_66000090-008,2021,臺中市,豐原區,豐西里,1776,677,834,942,['66000090-008']
SAU_66000090-008,2022,臺中市,豐原區,豐西里,1778,691,836,942,['66000090-008']
SAU_66000090-009,2021,臺中市,豐原區,西安里,5796,1981,2757,3039,['66000090-009']
SAU_66000090-009,2022,臺中市,豐原區,西安里,5729,1966,2711,3018,['66000090-009']
SAU_66000090-010,2021,臺中市,豐原區,西勢里,2645,912,1280,1365,['66000090-010']
SAU_66000090-010,2022,臺中市,豐原區,西勢里,2627,921,1284,1343,['66000090-010']
SAU_66000090-011,2021,臺中市,豐原區,東勢里,1721,613,833,888,['66000090-011']
SAU_66000090-011,2022,臺中市,豐原區,東勢里,1678,608,818,860,['66000090-011']
SAU_66000090-012,2021,臺中市,豐原區,民生里,1334,514,650,684,['66000090-012']
SAU_66000090-012,2022,臺中市,豐原區,民生里,1299,503,629,670,['66000090-012']
SAU_66000090-013,2021,臺中市,豐原區,大湳里,2871,1064,1412,1459,['66000090-013']
SAU_66000090-013,2022,臺中市,豐原區,大湳里,2820,1060,1364,1456,['66000090-013']
SAU_66000090-014,2021,臺中市,豐原區,北湳里,3299,1165,1651,1648,['66000090-014']
SAU_66000090-014,2022,臺中市,豐原區,北湳里,3363,1241,1684,1679,['66000090-014']
SAU_66000090-015,2021,臺中市,豐原區,東湳里,4807,1414,2486,2321,['66000090-015']
SAU_66000090-015,2022,臺中市,豐原區,東湳里,4781,1427,2455,2326,['66000090-015']
SAU_66000090-016,2021,臺中市,豐原區,西湳里,11292,3418,5606,5686,['66000090-016']
SAU_66000090-016,2022,臺中市,豐原區,西湳里,11327,3481,5575,5752,['66000090-016']
SAU_66000090-017,2021,臺中市,豐原區,圳寮里,1434,507,735,699,['66000090-017']
SAU_66000090-017,2022,臺中市,豐原區,圳寮里,1433,518,725,708,['66000090-017']
SAU_66000090-018,2021,臺中市,豐原區,豐圳里,3870,1377,1941,1929,['66000090-018']
SAU_66000090-018,2022,臺中市,豐原區,豐圳里,3849,1386,1899,1950,['66000090-018']
SAU_66000090-019,2021,臺中市,豐原區,社皮里,11695,4143,5668,6027,['66000090-019']
SAU_66000090-019,2022,臺中市,豐原區,社皮里,11517,4134,5570,5947,['66000090-019']
SAU_66000090-020,2021,臺中市,豐原區,三村里,7509,2411,3722,3787,['66000090-020']
SAU_66000090-020,2022,臺中市,豐原區,三村里,7390,2404,3664,3726,['66000090-020']
SAU_66000090-021,2021,臺中市,豐原區,中興里,3384,1226,1634,1750,['66000090-021']
SAU_66000090-021,2022,臺中市,豐原區,中興里,3378,1245,1640,1738,['66000090-021']
SAU_66000090-022,2021,臺中市,豐原區,田心里,7266,2884,3701,3565,['66000090-022']
SAU_66000090-022,2022,臺中市,豐原區,田心里,7190,2880,3641,3549,['66000090-022']
SAU_66000090-023,2021,臺中市,豐原區,豐田里,12152,3904,6043,6109,['66000090-023']
SAU_66000090-023,2022,臺中市,豐原區,豐田里,12054,3922,5979,6075,['66000090-023']
SAU_66000090-024,2021,臺中市,豐原區,鎌村里,5504,1723,2828,2676,['66000090-024']
SAU_66000090-024,2022,臺中市,豐原區,鎌村里,5427,1718,2777,2650,['66000090-024']
SAU_66000090-025,2021,臺中市,豐原區,南陽里,13621,4498,6566,7055,['66000090-025']
SAU_66000090-025,2022,臺中市,豐原區,南陽里,13495,4488,6506,6989,['66000090-025']
SAU_66000090-026,2021,臺中市,豐原區,陽明里,3444,1126,1653,1791,['66000090-026']
SAU_66000090-026,2022,臺中市,豐原區,陽明里,3376,1130,1615,1761,['66000090-026']
SAU_66000090-027,2021,臺中市,豐原區,北陽里,16024,5201,7826,8198,['66000090-027']
SAU_66000090-027,2022,臺中市,豐原區,北陽里,16019,5258,7793,8226,['66000090-027']
SAU_66000090-028,2021,臺中市,豐原區,中陽里,6768,2145,3244,3524,['66000090-028']
SAU_66000090-028,2022,臺中市,豐原區,中陽里,6861,2230,3276,3585,['66000090-028']
SAU_66000090-029,2021,臺中市,豐原區,東陽里,1807,537,916,891,['66000090-029']
SAU_66000090-029,2022,臺中市,豐原區,東陽里,1757,536,888,869,['66000090-029']
SAU_66000090-030,2021,臺中市,豐原區,南村里,6437,2216,3086,3351,['66000090-030']
SAU_66000090-030,2022,臺中市,豐原區,南村里,6398,2249,3046,3352,['66000090-030']
SAU_66000090-031,2021,臺中市,豐原區,南田里,3677,1181,1895,1782,['66000090-031']
SAU_66000090-031,2022,臺中市,豐原區,南田里,3609,1191,1876,1733,['66000090-031']
SAU_66000090-032,2021,臺中市,豐原區,南嵩里,3887,1208,1942,1945,['66000090-032']
SAU_66000090-032,2022,臺中市,豐原區,南嵩里,3858,1209,1945,1913,['66000090-032']
SAU_66000090-033,2021,臺中市,豐原區,翁明里,2638,976,1282,1356,['66000090-033']
SAU_66000090-033,2022,臺中市,豐原區,翁明里,2600,983,1255,1345,['66000090-033']
SAU_66000090-034,2021,臺中市,豐原區,翁子里,3828,1297,1927,1901,['66000090-034']
SAU_66000090-034,2022,臺中市,豐原區,翁子里,3872,1319,1950,1922,['66000090-034']
SAU_66000090-035,2021,臺中市,豐原區,翁社里,2357,755,1216,1141,['66000090-035']
SAU_66000090-035,2022,臺中市,豐原區,翁社里,2306,752,1192,1114,['66000090-035']
SAU_66000090-036,2021,臺中市,豐原區,朴子里,3789,1152,1968,1821,['66000090-036']
SAU_66000090-036,2022,臺中市,豐原區,朴子里,3728,1153,1936,1792,['66000090-036']
SAU_66000100-001,2021,臺中市,東勢區,北興里,1513,606,793,720,['66000100-001']
SAU_66000100-001,2022,臺中市,東勢區,北興里,1583,671,825,758,['66000100-001']
SAU_66000100-002,2021,臺中市,東勢區,中寧里,962,401,445,517,['66000100-002']
SAU_66000100-002,2022,臺中市,東勢區,中寧里,955,397,438,517,['66000100-002']
SAU_66000100-003,2021,臺中市,東勢區,東安里,1162,450,583,579,['66000100-003']
SAU_66000100-003,2022,臺中市,東勢區,東安里,1159,452,581,578,['66000100-003']
SAU_66000100-004,2021,臺中市,東勢區,南平里,2031,735,1024,1007,['66000100-004']
SAU_66000100-004,2022,臺中市,東勢區,南平里,2006,733,1002,1004,['66000100-004']
SAU_66000100-005,2021,臺中市,東勢區,延平里,2477,920,1199,1278,['66000100-005']
SAU_66000100-005,2022,臺中市,東勢區,延平里,2400,917,1152,1248,['66000100-005']
SAU_66000100-006,2021,臺中市,東勢區,上新里,1123,402,560,563,['66000100-006']
SAU_66000100-006,2022,臺中市,東勢區,上新里,1088,398,532,556,['66000100-006']
SAU_66000100-007,2021,臺中市,東勢區,廣興里,1667,617,854,813,['66000100-007']
SAU_66000100-007,2022,臺中市,東勢區,廣興里,1646,614,838,808,['66000100-007']
SAU_66000100-008,2021,臺中市,東勢區,泰昌里,3991,1452,1972,2019,['66000100-008']
SAU_66000100-008,2022,臺中市,東勢區,泰昌里,3873,1442,1915,1958,['66000100-008']
SAU_66000100-009,2021,臺中市,東勢區,中嵙里,2078,749,1061,1017,['66000100-009']
SAU_66000100-009,2022,臺中市,東勢區,中嵙里,2033,743,1037,996,['66000100-009']
SAU_66000100-010,2021,臺中市,東勢區,福隆里,4305,1501,2153,2152,['66000100-010']
SAU_66000100-010,2022,臺中市,東勢區,福隆里,4295,1510,2153,2142,['66000100-010']
SAU_66000100-011,2021,臺中市,東勢區,隆興里,1573,577,834,739,['66000100-011']
SAU_66000100-011,2022,臺中市,東勢區,隆興里,1555,588,831,724,['66000100-011']
SAU_66000100-012,2021,臺中市,東勢區,新盛里,5663,1939,2896,2767,['66000100-012']
SAU_66000100-012,2022,臺中市,東勢區,新盛里,5632,1951,2879,2753,['66000100-012']
SAU_66000100-013,2021,臺中市,東勢區,詒福里,1822,615,928,894,['66000100-013']
SAU_66000100-013,2022,臺中市,東勢區,詒福里,1791,617,912,879,['66000100-013']
SAU_66000100-014,2021,臺中市,東勢區,上城里,1083,398,565,518,['66000100-014']
SAU_66000100-014,2022,臺中市,東勢區,上城里,1078,396,557,521,['66000100-014']
SAU_66000100-015,2021,臺中市,東勢區,下城里,913,363,469,444,['66000100-015']
SAU_66000100-015,2022,臺中市,東勢區,下城里,894,364,460,434,['66000100-015']
SAU_66000100-016,2021,臺中市,東勢區,慶東里,2036,706,1062,974,['66000100-016']
SAU_66000100-016,2022,臺中市,東勢區,慶東里,2037,704,1058,979,['66000100-016']
SAU_66000100-017,2021,臺中市,東勢區,慶福里,1350,503,722,628,['66000100-017']
SAU_66000100-017,2022,臺中市,東勢區,慶福里,1322,504,703,619,['66000100-017']
SAU_66000100-018,2021,臺中市,東勢區,東新里,2221,861,1129,1092,['66000100-018']
SAU_66000100-018,2022,臺中市,東勢區,東新里,2223,875,1123,1100,['66000100-018']
SAU_66000100-019,2021,臺中市,東勢區,粵寧里,2258,831,1129,1129,['66000100-019']
SAU_66000100-019,2022,臺中市,東勢區,粵寧里,2237,825,1126,1111,['66000100-019']
SAU_66000100-020,2021,臺中市,東勢區,下新里,1806,647,933,873,['66000100-020']
SAU_66000100-020,2022,臺中市,東勢區,下新里,1769,637,913,856,['66000100-020']
SAU_66000100-021,2021,臺中市,東勢區,興隆里,1298,449,700,598,['66000100-021']
SAU_66000100-021,2022,臺中市,東勢區,興隆里,1280,450,679,601,['66000100-021']
SAU_66000100-022,2021,臺中市,東勢區,茂興里,2014,729,1092,922,['66000100-022']
SAU_66000100-022,2022,臺中市,東勢區,茂興里,2014,734,1084,930,['66000100-022']
SAU_66000100-023,2021,臺中市,東勢區,泰興里,772,264,420,352,['66000100-023']
SAU_66000100-023,2022,臺中市,東勢區,泰興里,758,262,408,350,['66000100-023']
SAU_66000100-024,2021,臺中市,東勢區,埤頭里,706,255,380,326,['66000100-024']
SAU_66000100-024,2022,臺中市,東勢區,埤頭里,705,254,378,327,['66000100-024']
SAU_66000100-025,2021,臺中市,東勢區,明正里,1509,500,820,689,['66000100-025']
SAU_66000100-025,2022,臺中市,東勢區,明正里,1484,502,797,687,['66000100-025']
SAU_66000110-001,2021,臺中市,大甲區,朝陽里,1684,577,828,856,['66000110-001']
SAU_66000110-001,2022,臺中市,大甲區,朝陽里,1644,570,798,846,['66000110-001']
SAU_66000110-002,2021,臺中市,大甲區,大甲里,1167,428,589,578,['66000110-002']
SAU_66000110-002,2022,臺中市,大甲區,大甲里,1122,421,557,565,['66000110-002']
SAU_66000110-003,2021,臺中市,大甲區,順天里,1776,653,900,876,['66000110-003']
SAU_66000110-003,2022,臺中市,大甲區,順天里,1735,651,873,862,['66000110-003']
SAU_66000110-004,2021,臺中市,大甲區,孔門里,938,370,497,441,['66000110-004']
SAU_66000110-004,2022,臺中市,大甲區,孔門里,938,380,504,434,['66000110-004']
SAU_66000110-005,2021,臺中市,大甲區,平安里,2584,790,1289,1295,['66000110-005']
SAU_66000110-005,2022,臺中市,大甲區,平安里,2505,780,1244,1261,['66000110-005']
SAU_66000110-006,2021,臺中市,大甲區,庄美里,2499,816,1257,1242,['66000110-006']
SAU_66000110-006,2022,臺中市,大甲區,庄美里,2455,814,1237,1218,['66000110-006']
SAU_66000110-007,2021,臺中市,大甲區,新美里,4091,1336,2038,2053,['66000110-007']
SAU_66000110-007,2022,臺中市,大甲區,新美里,4006,1341,1986,2020,['66000110-007']
SAU_66000110-008,2021,臺中市,大甲區,岷山里,2494,785,1255,1239,['66000110-008']
SAU_66000110-008,2022,臺中市,大甲區,岷山里,2503,800,1267,1236,['66000110-008']
SAU_66000110-009,2021,臺中市,大甲區,中山里,5358,1893,2581,2777,['66000110-009']
SAU_66000110-009,2022,臺中市,大甲區,中山里,5422,1981,2590,2832,['66000110-009']
SAU_66000110-010,2021,臺中市,大甲區,南陽里,938,348,455,483,['66000110-010']
