sau_id,year,COUNTY,TOWN,VILLAGE,P_CNT,H_CNT,M_CNT,F_CNT,members
SAU_65000060-051,2020,新北市,新店區,福民里,4297,1899,2017,2280,['65000060-051']
SAU_65000060-051,2021,新北市,新店區,福民里,4124,1863,1934,2190,['65000060-051']
SAU_65000060-051,2022,新北市,新店區,福民里,4107,1872,1898,2209,['65000060-051']
SAU_65000060-051,2023,新北市,新店區,福民里,4209,1894,1940,2269,['65000060-051']
SAU_65000060-051,2024,新北市,新店區,福民里,4242,1939,1934,2308,['65000060-051']
SAU_65000060-052,2018,新北市,新店區,中山里,4791,2300,2173,2618,['65000060-052']
SAU_65000060-052,2019,新北市,新店區,中山里,4747,2298,2154,2593,['65000060-052']
SAU_65000060-052,2020,新北市,新店區,中山里,4788,2326,2169,2619,['65000060-052']
SAU_65000060-052,2021,新北市,新店區,中山里,4920,2449,2236,2684,['65000060-052']
SAU_65000060-052,2022,新北市,新店區,中山里,5889,3077,2659,3230,['65000060-052']
SAU_65000060-052,2023,新北市,新店區,中山里,7530,4082,3433,4097,['65000060-052']
SAU_65000060-052,2024,新北市,新店區,中山里,9626,5488,4449,5177,['65000060-052']
SAU_65000060-053,2018,新北市,新店區,和平里,965,402,471,494,['65000060-053']
SAU_65000060-053,2019,新北市,新店區,和平里,954,400,468,486,['65000060-053']
SAU_65000060-053,2020,新北市,新店區,和平里,1300,573,640,660,['65000060-053']
SAU_65000060-053,2021,新北市,新店區,和平里,1487,685,730,757,['65000060-053']
SAU_65000060-053,2022,新北市,新店區,和平里,1637,801,794,843,['65000060-053']
SAU_65000060-053,2023,新北市,新店區,和平里,1710,850,820,890,['65000060-053']
SAU_65000060-053,2024,新北市,新店區,和平里,1727,873,824,903,['65000060-053']
SAU_65000060-054,2018,新北市,新店區,中央里,5901,2659,2752,3149,['65000060-054']
SAU_65000060-054,2019,新北市,新店區,中央里,6011,2705,2820,3191,['65000060-054']
SAU_65000060-054,2020,新北市,新店區,中央里,6008,2720,2809,3199,['65000060-054']
SAU_65000060-054,2021,新北市,新店區,中央里,5882,2718,2755,3127,['65000060-054']
SAU_65000060-054,2022,新北市,新店區,中央里,5799,2730,2686,3113,['65000060-054']
SAU_65000060-054,2023,新北市,新店區,中央里,6012,2766,2781,3231,['65000060-054']
SAU_65000060-054,2024,新北市,新店區,中央里,6069,2837,2794,3275,['65000060-054']
SAU_65000060-055,2018,新北市,新店區,明城里,3587,1405,1722,1865,['65000060-055']
SAU_65000060-055,2019,新北市,新店區,明城里,3615,1406,1741,1874,['65000060-055']
SAU_65000060-055,2020,新北市,新店區,明城里,3582,1409,1728,1854,['65000060-055']
SAU_65000060-055,2021,新北市,新店區,明城里,3549,1399,1714,1835,['65000060-055']
SAU_65000060-055,2022,新北市,新店區,明城里,3470,1396,1682,1788,['65000060-055']
SAU_65000060-055,2023,新北市,新店區,明城里,3630,1439,1769,1861,['65000060-055']
SAU_65000060-055,2024,新北市,新店區,明城里,3608,1465,1757,1851,['65000060-055']
SAU_65000060-056,2018,新北市,新店區,安和里,7942,3182,3868,4074,['65000060-056']
SAU_65000060-056,2019,新北市,新店區,安和里,8112,3277,3949,4163,['65000060-056']
SAU_65000060-056,2020,新北市,新店區,安和里,8264,3365,4022,4242,['65000060-056']
SAU_65000060-056,2021,新北市,新店區,安和里,8207,3372,3996,4211,['65000060-056']
SAU_65000060-056,2022,新北市,新店區,安和里,8185,3376,3974,4211,['65000060-056']
SAU_65000060-056,2023,新北市,新店區,安和里,8153,3413,3963,4190,['65000060-056']
SAU_65000060-056,2024,新北市,新店區,安和里,8118,3455,3939,4179,['65000060-056']
SAU_65000060-057,2018,新北市,新店區,吉祥里,4903,1834,2352,2551,['65000060-057']
SAU_65000060-057,2019,新北市,新店區,吉祥里,4872,1836,2312,2560,['65000060-057']
SAU_65000060-057,2020,新北市,新店區,吉祥里,4875,1839,2315,2560,['65000060-057']
SAU_65000060-057,2021,新北市,新店區,吉祥里,4757,1828,2242,2515,['65000060-057']
SAU_65000060-057,2022,新北市,新店區,吉祥里,4649,1807,2200,2449,['65000060-057']
SAU_65000060-057,2023,新北市,新店區,吉祥里,4782,1845,2261,2521,['65000060-057']
SAU_65000060-057,2024,新北市,新店區,吉祥里,4730,1861,2269,2461,['65000060-057']
SAU_65000060-058,2018,新北市,新店區,寶福里,7420,3206,3584,3836,['65000060-058']
SAU_65000060-058,2019,新北市,新店區,寶福里,7417,3217,3594,3823,['65000060-058']
SAU_65000060-058,2020,新北市,新店區,寶福里,7438,3261,3599,3839,['65000060-058']
SAU_65000060-058,2021,新北市,新店區,寶福里,7382,3301,3564,3818,['65000060-058']
SAU_65000060-058,2022,新北市,新店區,寶福里,7240,3253,3504,3736,['65000060-058']
SAU_65000060-058,2023,新北市,新店區,寶福里,7295,3291,3506,3789,['65000060-058']
SAU_65000060-058,2024,新北市,新店區,寶福里,7330,3351,3517,3813,['65000060-058']
SAU_65000060-059,2018,新北市,新店區,小城里,3993,1448,1951,2042,['65000060-059']
SAU_65000060-059,2019,新北市,新店區,小城里,3935,1450,1918,2017,['65000060-059']
SAU_65000060-059,2020,新北市,新店區,小城里,3817,1444,1854,1963,['65000060-059']
SAU_65000060-059,2021,新北市,新店區,小城里,3775,1453,1845,1930,['65000060-059']
SAU_65000060-059,2022,新北市,新店區,小城里,3741,1446,1810,1931,['65000060-059']
SAU_65000060-059,2023,新北市,新店區,小城里,3816,1472,1848,1968,['65000060-059']
SAU_65000060-059,2024,新北市,新店區,小城里,3862,1502,1877,1985,['65000060-059']
SAU_65000060-060,2018,新北市,新店區,香坡里,10967,4766,5316,5651,['65000060-060']
SAU_65000060-060,2019,新北市,新店區,香坡里,11256,4934,5461,5795,['65000060-060']
SAU_65000060-060,2020,新北市,新店區,香坡里,11395,5040,5565,5830,['65000060-060']
SAU_65000060-060,2021,新北市,新店區,香坡里,11522,5162,5640,5882,['65000060-060']
SAU_65000060-060,2022,新北市,新店區,香坡里,11739,5262,5717,6022,['65000060-060']
SAU_65000060-060,2023,新北市,新店區,香坡里,12109,5417,5859,6250,['65000060-060']
SAU_65000060-060,2024,新北市,新店區,香坡里,12267,5509,5920,6347,['65000060-060']
SAU_65000060-061,2018,新北市,新店區,建國里,3195,1342,1498,1697,['65000060-061']
SAU_65000060-061,2019,新北市,新店區,建國里,3194,1345,1479,1715,['65000060-061']
SAU_65000060-061,2020,新北市,新店區,建國里,3154,1353,1455,1699,['65000060-061']
SAU_65000060-061,2021,新北市,新店區,建國里,3073,1346,1426,1647,['65000060-061']
SAU_65000060-061,2022,新北市,新店區,建國里,3017,1344,1387,1630,['65000060-061']
SAU_65000060-061,2023,新北市,新店區,建國里,3066,1357,1421,1645,['65000060-061']
SAU_65000060-061,2024,新北市,新店區,建國里,2987,1357,1379,1608,['65000060-061']
SAU_65000060-062,2018,新北市,新店區,復興里,3421,1465,1624,1797,['65000060-062']
SAU_65000060-062,2019,新北市,新店區,復興里,3388,1470,1603,1785,['65000060-062']
SAU_65000060-062,2020,新北市,新店區,復興里,3325,1451,1565,1760,['65000060-062']
SAU_65000060-062,2021,新北市,新店區,復興里,3263,1444,1543,1720,['65000060-062']
SAU_65000060-062,2022,新北市,新店區,復興里,3249,1467,1537,1712,['65000060-062']
SAU_65000060-062,2023,新北市,新店區,復興里,3270,1462,1561,1709,['65000060-062']
SAU_65000060-062,2024,新北市,新店區,復興里,3236,1467,1552,1684,['65000060-062']
SAU_65000060-063,2018,新北市,新店區,美城里,2796,1078,1352,1444,['65000060-063']
SAU_65000060-063,2019,新北市,新店區,美城里,2786,1087,1342,1444,['65000060-063']
SAU_65000060-063,2020,新北市,新店區,美城里,2792,1100,1343,1449,['65000060-063']
SAU_65000060-063,2021,新北市,新店區,美城里,2732,1100,1323,1409,['65000060-063']
SAU_65000060-063,2022,新北市,新店區,美城里,2714,1104,1332,1382,['65000060-063']
SAU_65000060-063,2023,新北市,新店區,美城里,2761,1129,1356,1405,['65000060-063']
SAU_65000060-063,2024,新北市,新店區,美城里,2726,1140,1352,1374,['65000060-063']
SAU_65000060-064,2018,新北市,新店區,安昌里,5611,2392,2626,2985,['65000060-064']
SAU_65000060-064,2019,新北市,新店區,安昌里,5629,2411,2635,2994,['65000060-064']
SAU_65000060-064,2020,新北市,新店區,安昌里,5650,2434,2643,3007,['65000060-064']
SAU_65000060-064,2021,新北市,新店區,安昌里,5638,2431,2640,2998,['65000060-064']
SAU_65000060-064,2022,新北市,新店區,安昌里,5620,2461,2626,2994,['65000060-064']
SAU_65000060-064,2023,新北市,新店區,安昌里,5656,2498,2642,3014,['65000060-064']
SAU_65000060-064,2024,新北市,新店區,安昌里,5623,2525,2620,3003,['65000060-064']
SAU_65000060-065,2018,新北市,新店區,長春里,2596,1148,1217,1379,['65000060-065']
SAU_65000060-065,2019,新北市,新店區,長春里,2604,1146,1225,1379,['65000060-065']
SAU_65000060-065,2020,新北市,新店區,長春里,2589,1139,1193,1396,['65000060-065']
SAU_65000060-065,2021,新北市,新店區,長春里,2532,1134,1174,1358,['65000060-065']
SAU_65000060-065,2022,新北市,新店區,長春里,2504,1145,1151,1353,['65000060-065']
SAU_65000060-065,2023,新北市,新店區,長春里,2579,1170,1168,1411,['65000060-065']
SAU_65000060-065,2024,新北市,新店區,長春里,2583,1180,1175,1408,['65000060-065']
SAU_65000060-066,2018,新北市,新店區,新和里,4383,1766,2088,2295,['65000060-066']
SAU_65000060-066,2019,新北市,新店區,新和里,4361,1767,2082,2279,['65000060-066']
SAU_65000060-066,2020,新北市,新店區,新和里,4309,1774,2052,2257,['65000060-066']
SAU_65000060-066,2021,新北市,新店區,新和里,4242,1782,2015,2227,['65000060-066']
SAU_65000060-066,2022,新北市,新店區,新和里,4135,1768,1941,2194,['65000060-066']
SAU_65000060-066,2023,新北市,新店區,新和里,4110,1781,1926,2184,['65000060-066']
SAU_65000060-066,2024,新北市,新店區,新和里,4031,1789,1890,2141,['65000060-066']
SAU_65000060-067,2018,新北市,新店區,永平里,5941,2193,2858,3083,['65000060-067']
SAU_65000060-067,2019,新北市,新店區,永平里,5932,2187,2858,3074,['65000060-067']
SAU_65000060-067,2020,新北市,新店區,永平里,5873,2184,2834,3039,['65000060-067']
SAU_65000060-067,2021,新北市,新店區,永平里,5823,2190,2810,3013,['65000060-067']
SAU_65000060-067,2022,新北市,新店區,永平里,5715,2174,2767,2948,['65000060-067']
SAU_65000060-067,2023,新北市,新店區,永平里,5705,2195,2755,2950,['65000060-067']
SAU_65000060-067,2024,新北市,新店區,永平里,5656,2223,2742,2914,['65000060-067']
SAU_65000060-068,2018,新北市,新店區,達觀里,3989,1982,1844,2145,['65000060-068']
SAU_65000060-068,2019,新北市,新店區,達觀里,4079,2017,1890,2189,['65000060-068']
SAU_65000060-068,2020,新北市,新店區,達觀里,4102,2049,1884,2218,['65000060-068']
SAU_65000060-068,2021,新北市,新店區,達觀里,4041,2029,1856,2185,['65000060-068']
SAU_65000060-068,2022,新北市,新店區,達觀里,4032,2053,1852,2180,['65000060-068']
SAU_65000060-068,2023,新北市,新店區,達觀里,4118,2100,1889,2229,['65000060-068']
SAU_65000060-068,2024,新北市,新店區,達觀里,4247,2176,1966,2281,['65000060-068']
SAU_65000060-069,2018,新北市,新店區,華城里,2732,1248,1267,1465,['65000060-069']
SAU_65000060-069,2019,新北市,新店區,華城里,2836,1287,1318,1518,['65000060-069']
SAU_65000060-069,2020,新北市,新店區,華城里,2838,1306,1328,1510,['65000060-069']
SAU_65000060-069,2021,新北市,新店區,華城里,2829,1338,1319,1510,['65000060-069']
SAU_65000060-069,2022,新北市,新店區,華城里,2834,1366,1312,1522,['65000060-069']
SAU_65000060-069,2023,新北市,新店區,華城里,2975,1407,1372,1603,['65000060-069']
SAU_65000060-069,2024,新北市,新店區,華城里,3055,1470,1401,1654,['65000060-069']
SAU_65000070-001,2018,新北市,樹林區,三多里,4342,1468,2199,2143,['65000070-001']
SAU_65000070-001,2019,新北市,樹林區,三多里,4311,1477,2174,2137,['65000070-001']
SAU_65000070-001,2020,新北市,樹林區,三多里,4249,1481,2162,2087,['65000070-001']
SAU_65000070-001,2021,新北市,樹林區,三多里,4129,1465,2107,2022,['65000070-001']
SAU_65000070-001,2022,新北市,樹林區,三多里,4093,1462,2085,2008,['65000070-001']
SAU_65000070-001,2023,新北市,樹林區,三多里,4049,1467,2042,2007,['65000070-001']
SAU_65000070-001,2024,新北市,樹林區,三多里,3963,1470,2000,1963,['65000070-001']
SAU_65000070-002,2018,新北市,樹林區,三福里,4254,1522,2096,2158,['65000070-002']
SAU_65000070-002,2019,新北市,樹林區,三福里,4250,1551,2093,2157,['65000070-002']
SAU_65000070-002,2020,新北市,樹林區,三福里,4203,1541,2075,2128,['65000070-002']
SAU_65000070-002,2021,新北市,樹林區,三福里,4167,1544,2067,2100,['65000070-002']
SAU_65000070-002,2022,新北市,樹林區,三福里,4086,1526,2029,2057,['65000070-002']
SAU_65000070-002,2023,新北市,樹林區,三福里,4018,1520,1989,2029,['65000070-002']
SAU_65000070-002,2024,新北市,樹林區,三福里,3932,1538,1955,1977,['65000070-002']
SAU_65000070-003,2018,新北市,樹林區,三興里,5148,1836,2637,2511,['65000070-003']
SAU_65000070-003,2019,新北市,樹林區,三興里,5093,1837,2615,2478,['65000070-003']
SAU_65000070-003,2020,新北市,樹林區,三興里,4966,1814,2557,2409,['65000070-003']
SAU_65000070-003,2021,新北市,樹林區,三興里,4937,1818,2532,2405,['65000070-003']
SAU_65000070-003,2022,新北市,樹林區,三興里,4844,1786,2476,2368,['65000070-003']
SAU_65000070-003,2023,新北市,樹林區,三興里,4812,1800,2477,2335,['65000070-003']
SAU_65000070-003,2024,新北市,樹林區,三興里,4728,1826,2421,2307,['65000070-003']
SAU_65000070-004,2018,新北市,樹林區,圳安里,3823,1368,1935,1888,['65000070-004']
SAU_65000070-004,2019,新北市,樹林區,圳安里,3849,1374,1926,1923,['65000070-004']
SAU_65000070-004,2020,新北市,樹林區,圳安里,3850,1375,1928,1922,['65000070-004']
SAU_65000070-004,2021,新北市,樹林區,圳安里,3802,1366,1902,1900,['65000070-004']
SAU_65000070-004,2022,新北市,樹林區,圳安里,3727,1348,1851,1876,['65000070-004']
SAU_65000070-004,2023,新北市,樹林區,圳安里,3709,1363,1842,1867,['65000070-004']
SAU_65000070-004,2024,新北市,樹林區,圳安里,3634,1373,1813,1821,['65000070-004']
SAU_65000070-005,2018,新北市,樹林區,保安里,6687,2382,3346,3341,['65000070-005']
SAU_65000070-005,2019,新北市,樹林區,保安里,6609,2361,3294,3315,['65000070-005']
SAU_65000070-005,2020,新北市,樹林區,保安里,6467,2350,3222,3245,['65000070-005']
SAU_65000070-005,2021,新北市,樹林區,保安里,6341,2328,3151,3190,['65000070-005']
SAU_65000070-005,2022,新北市,樹林區,保安里,6269,2345,3117,3152,['65000070-005']
SAU_65000070-005,2023,新北市,樹林區,保安里,6239,2357,3088,3151,['65000070-005']
SAU_65000070-005,2024,新北市,樹林區,保安里,6175,2400,3056,3119,['65000070-005']
SAU_65000070-006,2018,新北市,樹林區,潭底里,5034,2083,2760,2274,['65000070-006']
SAU_65000070-006,2019,新北市,樹林區,潭底里,5068,2132,2776,2292,['65000070-006']
SAU_65000070-006,2020,新北市,樹林區,潭底里,5130,2197,2808,2322,['65000070-006']
SAU_65000070-006,2021,新北市,樹林區,潭底里,5101,2229,2803,2298,['65000070-006']
SAU_65000070-006,2022,新北市,樹林區,潭底里,4984,2229,2729,2255,['65000070-006']
SAU_65000070-006,2023,新北市,樹林區,潭底里,5062,2274,2772,2290,['65000070-006']
SAU_65000070-006,2024,新北市,樹林區,潭底里,4967,2331,2711,2256,['65000070-006']
SAU_65000070-007,2018,新北市,樹林區,■寮里,5302,1844,2665,2637,['65000070-007']
SAU_65000070-007,2019,新北市,樹林區,■寮里,5242,1844,2638,2604,['65000070-007']
SAU_65000070-007,2020,新北市,樹林區,■寮里,5183,1830,2609,2574,['65000070-007']
SAU_65000070-007,2021,新北市,樹林區,■寮里,5126,1822,2559,2567,['65000070-007']
SAU_65000070-007,2022,新北市,樹林區,[■]寮里,5057,1814,2517,2540,['65000070-007']
SAU_65000070-007,2023,新北市,樹林區,[?]寮里,5071,1838,2530,2541,['65000070-007']
SAU_65000070-007,2024,新北市,樹林區,[?]寮里,5022,1862,2519,2503,['65000070-007']
SAU_65000070-008,2018,新北市,樹林區,樹德里,3769,1403,1854,1915,['65000070-008']
SAU_65000070-008,2019,新北市,樹林區,樹德里,3766,1406,1844,1922,['65000070-008']
SAU_65000070-008,2020,新北市,樹林區,樹德里,3725,1405,1831,1894,['65000070-008']
SAU_65000070-008,2021,新北市,樹林區,樹德里,3666,1399,1813,1853,['65000070-008']
SAU_65000070-008,2022,新北市,樹林區,樹德里,3596,1388,1760,1836,['65000070-008']
SAU_65000070-008,2023,新北市,樹林區,樹德里,3562,1389,1736,1826,['65000070-008']
SAU_65000070-008,2024,新北市,樹林區,樹德里,3526,1415,1695,1831,['65000070-008']
SAU_65000070-009,2018,新北市,樹林區,樹西里,5441,2047,2662,2779,['65000070-009']
SAU_65000070-009,2019,新北市,樹林區,樹西里,5445,2049,2665,2780,['65000070-009']
SAU_65000070-009,2020,新北市,樹林區,樹西里,5371,2056,2651,2720,['65000070-009']
SAU_65000070-009,2021,新北市,樹林區,樹西里,5302,2030,2634,2668,['65000070-009']
SAU_65000070-009,2022,新北市,樹林區,樹西里,5177,2013,2561,2616,['65000070-009']
SAU_65000070-009,2023,新北市,樹林區,樹西里,5204,2037,2580,2624,['65000070-009']
SAU_65000070-009,2024,新北市,樹林區,樹西里,5195,2065,2569,2626,['65000070-009']
SAU_65000070-010,2018,新北市,樹林區,樹南里,4360,1557,2157,2203,['65000070-010']
SAU_65000070-010,2019,新北市,樹林區,樹南里,4318,1558,2139,2179,['65000070-010']
SAU_65000070-010,2020,新北市,樹林區,樹南里,4305,1559,2135,2170,['65000070-010']
SAU_65000070-010,2021,新北市,樹林區,樹南里,4261,1569,2127,2134,['65000070-010']
SAU_65000070-010,2022,新北市,樹林區,樹南里,4170,1561,2086,2084,['65000070-010']
SAU_65000070-010,2023,新北市,樹林區,樹南里,4110,1550,2057,2053,['65000070-010']
SAU_65000070-010,2024,新北市,樹林區,樹南里,4107,1572,2046,2061,['65000070-010']
SAU_65000070-011,2018,新北市,樹林區,樹人里,3625,1263,1772,1853,['65000070-011']
SAU_65000070-011,2019,新北市,樹林區,樹人里,3603,1268,1743,1860,['65000070-011']
SAU_65000070-011,2020,新北市,樹林區,樹人里,3575,1258,1735,1840,['65000070-011']
SAU_65000070-011,2021,新北市,樹林區,樹人里,3521,1252,1713,1808,['65000070-011']
SAU_65000070-011,2022,新北市,樹林區,樹人里,3326,1205,1617,1709,['65000070-011']
SAU_65000070-011,2023,新北市,樹林區,樹人里,3290,1203,1587,1703,['65000070-011']
SAU_65000070-011,2024,新北市,樹林區,樹人里,3265,1229,1581,1684,['65000070-011']
SAU_65000070-012,2018,新北市,樹林區,坡內里,1780,596,893,887,['65000070-012']
SAU_65000070-012,2019,新北市,樹林區,坡內里,1788,603,908,880,['65000070-012']
SAU_65000070-012,2020,新北市,樹林區,坡內里,1769,603,901,868,['65000070-012']
SAU_65000070-012,2021,新北市,樹林區,坡內里,1770,604,903,867,['65000070-012']
SAU_65000070-012,2022,新北市,樹林區,坡內里,1752,611,900,852,['65000070-012']
SAU_65000070-012,2023,新北市,樹林區,坡內里,1761,626,899,862,['65000070-012']
SAU_65000070-012,2024,新北市,樹林區,坡內里,1743,635,890,853,['65000070-012']
SAU_65000070-013,2018,新北市,樹林區,樹東里,1196,535,598,598,['65000070-013']
SAU_65000070-013,2019,新北市,樹林區,樹東里,1236,551,595,641,['65000070-013']
SAU_65000070-013,2020,新北市,樹林區,樹東里,1239,552,596,643,['65000070-013']
SAU_65000070-013,2021,新北市,樹林區,樹東里,1202,555,577,625,['65000070-013']
SAU_65000070-013,2022,新北市,樹林區,樹東里,1177,544,563,614,['65000070-013']
SAU_65000070-013,2023,新北市,樹林區,樹東里,1170,549,559,611,['65000070-013']
SAU_65000070-013,2024,新北市,樹林區,樹東里,1153,557,546,607,['65000070-013']
SAU_65000070-014,2018,新北市,樹林區,大同里,3737,1311,1771,1966,['65000070-014']
SAU_65000070-014,2019,新北市,樹林區,大同里,3723,1319,1771,1952,['65000070-014']
SAU_65000070-014,2020,新北市,樹林區,大同里,3730,1330,1772,1958,['65000070-014']
SAU_65000070-014,2021,新北市,樹林區,大同里,3697,1335,1767,1930,['65000070-014']
SAU_65000070-014,2022,新北市,樹林區,大同里,3617,1308,1731,1886,['65000070-014']
SAU_65000070-014,2023,新北市,樹林區,大同里,3525,1298,1681,1844,['65000070-014']
SAU_65000070-014,2024,新北市,樹林區,大同里,3486,1323,1656,1830,['65000070-014']
SAU_65000070-015,2018,新北市,樹林區,和平里,4097,1415,2044,2053,['65000070-015']
SAU_65000070-015,2019,新北市,樹林區,和平里,4030,1411,1995,2035,['65000070-015']
SAU_65000070-015,2020,新北市,樹林區,和平里,3976,1402,1980,1996,['65000070-015']
SAU_65000070-015,2021,新北市,樹林區,和平里,3959,1421,1957,2002,['65000070-015']
SAU_65000070-015,2022,新北市,樹林區,和平里,3911,1439,1919,1992,['65000070-015']
SAU_65000070-015,2023,新北市,樹林區,和平里,3899,1455,1909,1990,['65000070-015']
SAU_65000070-015,2024,新北市,樹林區,和平里,3840,1476,1875,1965,['65000070-015']
SAU_65000070-016,2018,新北市,樹林區,彭厝里,5319,1747,2633,2686,['65000070-016']
SAU_65000070-016,2019,新北市,樹林區,彭厝里,5191,1723,2572,2619,['65000070-016']
SAU_65000070-016,2020,新北市,樹林區,彭厝里,5194,1744,2576,2618,['65000070-016']
SAU_65000070-016,2021,新北市,樹林區,彭厝里,5130,1740,2541,2589,['65000070-016']
SAU_65000070-016,2022,新北市,樹林區,彭厝里,5000,1722,2475,2525,['65000070-016']
SAU_65000070-016,2023,新北市,樹林區,彭厝里,4992,1731,2476,2516,['65000070-016']
SAU_65000070-016,2024,新北市,樹林區,彭厝里,4942,1751,2448,2494,['65000070-016']
SAU_65000070-017,2018,新北市,樹林區,彭福里,5502,1974,2735,2767,['65000070-017']
SAU_65000070-017,2019,新北市,樹林區,彭福里,5537,1994,2752,2785,['65000070-017']
SAU_65000070-017,2020,新北市,樹林區,彭福里,5499,2009,2719,2780,['65000070-017']
SAU_65000070-017,2021,新北市,樹林區,彭福里,5710,2162,2822,2888,['65000070-017']
SAU_65000070-017,2022,新北市,樹林區,彭福里,5774,2205,2839,2935,['65000070-017']
SAU_65000070-017,2023,新北市,樹林區,彭福里,5790,2231,2842,2948,['65000070-017']
SAU_65000070-017,2024,新北市,樹林區,彭福里,5766,2243,2830,2936,['65000070-017']
SAU_65000070-018,2018,新北市,樹林區,東山里,3357,1154,1719,1638,['65000070-018']
SAU_65000070-018,2019,新北市,樹林區,東山里,3319,1152,1696,1623,['65000070-018']
SAU_65000070-018,2020,新北市,樹林區,東山里,3320,1165,1690,1630,['65000070-018']
SAU_65000070-018,2021,新北市,樹林區,東山里,3289,1158,1678,1611,['65000070-018']
SAU_65000070-018,2022,新北市,樹林區,東山里,3229,1157,1637,1592,['65000070-018']
SAU_65000070-018,2023,新北市,樹林區,東山里,3201,1147,1614,1587,['65000070-018']
SAU_65000070-018,2024,新北市,樹林區,東山里,3136,1161,1588,1548,['65000070-018']
SAU_65000070-019,2018,新北市,樹林區,東陽里,6309,2251,3177,3132,['65000070-019']
SAU_65000070-019,2019,新北市,樹林區,東陽里,6251,2248,3143,3108,['65000070-019']
SAU_65000070-019,2020,新北市,樹林區,東陽里,6280,2276,3128,3152,['65000070-019']
SAU_65000070-019,2021,新北市,樹林區,東陽里,6215,2265,3085,3130,['65000070-019']
SAU_65000070-019,2022,新北市,樹林區,東陽里,6090,2245,3028,3062,['65000070-019']
SAU_65000070-019,2023,新北市,樹林區,東陽里,6068,2254,3010,3058,['65000070-019']
SAU_65000070-019,2024,新北市,樹林區,東陽里,5987,2286,2976,3011,['65000070-019']
SAU_65000070-020,2018,新北市,樹林區,東昇里,5097,1815,2521,2576,['65000070-020']
SAU_65000070-020,2019,新北市,樹林區,東昇里,5243,1918,2604,2639,['65000070-020']
SAU_65000070-020,2020,新北市,樹林區,東昇里,5268,1949,2608,2660,['65000070-020']
SAU_65000070-020,2021,新北市,樹林區,東昇里,5216,1941,2571,2645,['65000070-020']
SAU_65000070-020,2022,新北市,樹林區,東昇里,5175,1932,2578,2597,['65000070-020']
SAU_65000070-020,2023,新北市,樹林區,東昇里,5193,1940,2580,2613,['65000070-020']
SAU_65000070-020,2024,新北市,樹林區,東昇里,5216,1997,2566,2650,['65000070-020']
SAU_65000070-021,2018,新北市,樹林區,樂山里,1998,683,1035,963,['65000070-021']
SAU_65000070-021,2019,新北市,樹林區,樂山里,2089,722,1068,1021,['65000070-021']
SAU_65000070-021,2020,新北市,樹林區,樂山里,2131,750,1084,1047,['65000070-021']
SAU_65000070-021,2021,新北市,樹林區,樂山里,2131,753,1080,1051,['65000070-021']
SAU_65000070-021,2022,新北市,樹林區,樂山里,2151,787,1080,1071,['65000070-021']
SAU_65000070-021,2023,新北市,樹林區,樂山里,2150,799,1069,1081,['65000070-021']
SAU_65000070-021,2024,新北市,樹林區,樂山里,2117,812,1054,1063,['65000070-021']
SAU_65000070-022,2018,新北市,樹林區,東園里,1871,683,1012,859,['65000070-022']
SAU_65000070-022,2019,新北市,樹林區,東園里,1804,673,971,833,['65000070-022']
SAU_65000070-022,2020,新北市,樹林區,東園里,1803,697,970,833,['65000070-022']
SAU_65000070-022,2021,新北市,樹林區,東園里,1739,673,933,806,['65000070-022']
SAU_65000070-022,2022,新北市,樹林區,東園里,1728,672,921,807,['65000070-022']
SAU_65000070-022,2023,新北市,樹林區,東園里,1799,711,963,836,['65000070-022']
SAU_65000070-022,2024,新北市,樹林區,東園里,1888,807,998,890,['65000070-022']
SAU_65000070-023,2018,新北市,樹林區,西園里,1927,657,1025,902,['65000070-023']
SAU_65000070-023,2019,新北市,樹林區,西園里,1913,661,1023,890,['65000070-023']
SAU_65000070-023,2020,新北市,樹林區,西園里,1883,654,1005,878,['65000070-023']
SAU_65000070-023,2021,新北市,樹林區,西園里,1870,659,989,881,['65000070-023']
SAU_65000070-023,2022,新北市,樹林區,西園里,1853,661,979,874,['65000070-023']
SAU_65000070-023,2023,新北市,樹林區,西園里,1835,657,964,871,['65000070-023']
SAU_65000070-023,2024,新北市,樹林區,西園里,1772,660,935,837,['65000070-023']
SAU_65000070-024,2018,新北市,樹林區,南園里,15776,6568,7571,8205,['65000070-024']
SAU_65000070-024,2019,新北市,樹林區,南園里,15995,6636,7703,8292,['65000070-024']
SAU_65000070-024,2020,新北市,樹林區,南園里,16260,6693,7828,8432,['65000070-024']
SAU_65000070-024,2021,新北市,樹林區,南園里,16144,6704,7784,8360,['65000070-024']
SAU_65000070-024,2022,新北市,樹林區,南園里,16174,6742,7771,8403,['65000070-024']
SAU_65000070-024,2023,新北市,樹林區,南園里,16676,6878,7986,8690,['65000070-024']
SAU_65000070-024,2024,新北市,樹林區,南園里,16750,6997,8011,8739,['65000070-024']
SAU_65000070-025,2018,新北市,樹林區,北園里,2310,770,1199,1111,['65000070-025']
SAU_65000070-025,2019,新北市,樹林區,北園里,2315,773,1208,1107,['65000070-025']
SAU_65000070-025,2020,新北市,樹林區,北園里,2303,785,1212,1091,['65000070-025']
SAU_65000070-025,2021,新北市,樹林區,北園里,2237,767,1174,1063,['65000070-025']
SAU_65000070-025,2022,新北市,樹林區,北園里,2206,754,1155,1051,['65000070-025']
SAU_65000070-025,2023,新北市,樹林區,北園里,2190,763,1141,1049,['65000070-025']
