sau_id,year,COUNTY,TOWN,VILLAGE,H_CNT,P_CNT,M_CNT,F_CNT,members
SAU_68000080-008,2022,桃園市,八德區,廣隆里,1999,5444,2713,2731,['68000080-008']
SAU_68000080-008,2023,桃園市,八德區,廣隆里,2013,5456,2739,2717,['68000080-008']
SAU_68000080-008,2024,桃園市,八德區,廣隆里,2063,5432,2698,2734,['68000080-008']
SAU_68000080-009,2020,桃園市,八德區,竹園里,1432,4192,2189,2003,['68000080-009']
SAU_68000080-009,2021,桃園市,八德區,竹園里,1453,4196,2203,1993,['68000080-009']
SAU_68000080-009,2022,桃園市,八德區,竹園里,1478,4203,2196,2007,['68000080-009']
SAU_68000080-009,2023,桃園市,八德區,竹園里,1474,4157,2186,1971,['68000080-009']
SAU_68000080-009,2024,桃園市,八德區,竹園里,1492,4088,2149,1939,['68000080-009']
SAU_68000080-010,2020,桃園市,八德區,霄裡里,921,2653,1367,1286,['68000080-010']
SAU_68000080-010,2021,桃園市,八德區,霄裡里,933,2658,1376,1282,['68000080-010']
SAU_68000080-010,2022,桃園市,八德區,霄裡里,930,2613,1341,1272,['68000080-010']
SAU_68000080-010,2023,桃園市,八德區,霄裡里,947,2600,1325,1275,['68000080-010']
SAU_68000080-010,2024,桃園市,八德區,霄裡里,965,2633,1334,1299,['68000080-010']
SAU_68000080-011,2020,桃園市,八德區,茄苳里,1000,3085,1537,1548,['68000080-011']
SAU_68000080-011,2021,桃園市,八德區,茄苳里,1009,3049,1526,1523,['68000080-011']
SAU_68000080-011,2022,桃園市,八德區,茄苳里,1007,3000,1502,1498,['68000080-011']
SAU_68000080-011,2023,桃園市,八德區,茄苳里,1006,2986,1493,1493,['68000080-011']
SAU_68000080-011,2024,桃園市,八德區,茄苳里,1024,2983,1500,1483,['68000080-011']
SAU_68000080-012,2020,桃園市,八德區,高明里,1660,4588,2282,2306,['68000080-012']
SAU_68000080-012,2021,桃園市,八德區,高明里,1648,4491,2227,2264,['68000080-012']
SAU_68000080-012,2022,桃園市,八德區,高明里,1657,4441,2216,2225,['68000080-012']
SAU_68000080-012,2023,桃園市,八德區,高明里,1660,4418,2212,2206,['68000080-012']
SAU_68000080-012,2024,桃園市,八德區,高明里,1699,4379,2193,2186,['68000080-012']
SAU_68000080-013,2020,桃園市,八德區,白鷺里,1186,3701,1899,1802,['68000080-013']
SAU_68000080-013,2021,桃園市,八德區,白鷺里,1183,3639,1863,1776,['68000080-013']
SAU_68000080-013,2022,桃園市,八德區,白鷺里,1193,3569,1819,1750,['68000080-013']
SAU_68000080-013,2023,桃園市,八德區,白鷺里,1174,3466,1780,1686,['68000080-013']
SAU_68000080-013,2024,桃園市,八德區,白鷺里,1183,3393,1728,1665,['68000080-013']
SAU_68000080-014,2020,桃園市,八德區,大湳里,1682,4646,2364,2282,['68000080-014']
SAU_68000080-014,2021,桃園市,八德區,大湳里,1762,4753,2402,2351,['68000080-014']
SAU_68000080-014,2022,桃園市,八德區,大湳里,1777,4680,2363,2317,['68000080-014']
SAU_68000080-014,2023,桃園市,八德區,大湳里,1802,4713,2387,2326,['68000080-014']
SAU_68000080-014,2024,桃園市,八德區,大湳里,1837,4741,2402,2339,['68000080-014']
SAU_68000080-015,2020,桃園市,八德區,大安里,1355,4172,2122,2050,['68000080-015']
SAU_68000080-015,2021,桃園市,八德區,大安里,1376,4150,2096,2054,['68000080-015']
SAU_68000080-015,2022,桃園市,八德區,大安里,1407,4134,2086,2048,['68000080-015']
SAU_68000080-015,2023,桃園市,八德區,大安里,1420,4124,2075,2049,['68000080-015']
SAU_68000080-015,2024,桃園市,八德區,大安里,1448,4133,2079,2054,['68000080-015']
SAU_68000080-016,2020,桃園市,八德區,大興里,1569,4724,2322,2402,['68000080-016']
SAU_68000080-016,2021,桃園市,八德區,大興里,1596,4791,2357,2434,['68000080-016']
SAU_68000080-016,2022,桃園市,八德區,大興里,1642,4848,2380,2468,['68000080-016']
SAU_68000080-016,2023,桃園市,八德區,大興里,1782,5059,2473,2586,['68000080-016']
SAU_68000080-016,2024,桃園市,八德區,大興里,1948,5324,2607,2717,['68000080-016']
SAU_68000080-017,2020,桃園市,八德區,大和里,3540,9154,4443,4711,['68000080-017']
SAU_68000080-017,2021,桃園市,八德區,大和里,3609,9227,4499,4728,['68000080-017']
SAU_68000080-017,2022,桃園市,八德區,大和里,3655,9275,4491,4784,['68000080-017']
SAU_68000080-017,2023,桃園市,八德區,大和里,3737,9491,4604,4887,['68000080-017']
SAU_68000080-017,2024,桃園市,八德區,大和里,3848,9585,4635,4950,['68000080-017']
SAU_68000080-018,2020,桃園市,八德區,大同里,652,1805,893,912,['68000080-018']
SAU_68000080-018,2021,桃園市,八德區,大同里,663,1821,887,934,['68000080-018']
SAU_68000080-018,2022,桃園市,八德區,大同里,657,1771,860,911,['68000080-018']
SAU_68000080-018,2023,桃園市,八德區,大同里,658,1780,864,916,['68000080-018']
SAU_68000080-018,2024,桃園市,八德區,大同里,667,1752,851,901,['68000080-018']
SAU_68000080-019,2020,桃園市,八德區,大成里,1326,4011,2005,2006,['68000080-019']
SAU_68000080-019,2021,桃園市,八德區,大成里,1324,3919,1951,1968,['68000080-019']
SAU_68000080-019,2022,桃園市,八德區,大成里,1329,3874,1934,1940,['68000080-019']
SAU_68000080-019,2023,桃園市,八德區,大成里,1326,3799,1896,1903,['68000080-019']
SAU_68000080-019,2024,桃園市,八德區,大成里,1339,3747,1862,1885,['68000080-019']
SAU_68000080-020,2020,桃園市,八德區,大義里,1637,4492,2171,2321,['68000080-020']
SAU_68000080-020,2021,桃園市,八德區,大義里,1644,4441,2139,2302,['68000080-020']
SAU_68000080-020,2022,桃園市,八德區,大義里,1637,4435,2137,2298,['68000080-020']
SAU_68000080-020,2023,桃園市,八德區,大義里,1662,4422,2122,2300,['68000080-020']
SAU_68000080-020,2024,桃園市,八德區,大義里,1687,4388,2116,2272,['68000080-020']
SAU_68000080-021,2020,桃園市,八德區,大忠里,853,2347,1146,1201,['68000080-021']
SAU_68000080-021,2021,桃園市,八德區,大忠里,876,2353,1147,1206,['68000080-021']
SAU_68000080-021,2022,桃園市,八德區,大忠里,884,2302,1118,1184,['68000080-021']
SAU_68000080-021,2023,桃園市,八德區,大忠里,886,2296,1096,1200,['68000080-021']
SAU_68000080-021,2024,桃園市,八德區,大忠里,890,2248,1073,1175,['68000080-021']
SAU_68000080-022,2020,桃園市,八德區,大福里,2368,6433,3124,3309,['68000080-022']
SAU_68000080-022,2021,桃園市,八德區,大福里,2381,6439,3142,3297,['68000080-022']
SAU_68000080-022,2022,桃園市,八德區,大福里,2380,6361,3114,3247,['68000080-022']
SAU_68000080-022,2023,桃園市,八德區,大福里,2426,6375,3126,3249,['68000080-022']
SAU_68000080-022,2024,桃園市,八德區,大福里,2467,6363,3110,3253,['68000080-022']
SAU_68000080-023,2020,桃園市,八德區,大勇里,1864,5146,2479,2667,['68000080-023']
SAU_68000080-023,2021,桃園市,八德區,大勇里,1864,5113,2470,2643,['68000080-023']
SAU_68000080-023,2022,桃園市,八德區,大勇里,1898,5081,2449,2632,['68000080-023']
SAU_68000080-023,2023,桃園市,八德區,大勇里,1966,5168,2504,2664,['68000080-023']
SAU_68000080-023,2024,桃園市,八德區,大勇里,2026,5223,2517,2706,['68000080-023']
SAU_68000080-024,2020,桃園市,八德區,大信里,1301,4130,2340,1790,['68000080-024']
SAU_68000080-024,2021,桃園市,八德區,大信里,1328,4099,2318,1781,['68000080-024']
SAU_68000080-024,2022,桃園市,八德區,大信里,1334,4013,2231,1782,['68000080-024']
SAU_68000080-024,2023,桃園市,八德區,大信里,1349,4009,2215,1794,['68000080-024']
SAU_68000080-024,2024,桃園市,八德區,大信里,1376,3991,2192,1799,['68000080-024']
SAU_68000080-025,2020,桃園市,八德區,大華里,1076,3170,1608,1562,['68000080-025']
SAU_68000080-025,2021,桃園市,八德區,大華里,1068,3076,1559,1517,['68000080-025']
SAU_68000080-025,2022,桃園市,八德區,大華里,1074,3055,1536,1519,['68000080-025']
SAU_68000080-025,2023,桃園市,八德區,大華里,1080,3025,1531,1494,['68000080-025']
SAU_68000080-025,2024,桃園市,八德區,大華里,1095,3034,1539,1495,['68000080-025']
SAU_68000080-026,2020,桃園市,八德區,大仁里,1661,5091,2513,2578,['68000080-026']
SAU_68000080-026,2021,桃園市,八德區,大仁里,1677,5019,2485,2534,['68000080-026']
SAU_68000080-026,2022,桃園市,八德區,大仁里,1678,4920,2428,2492,['68000080-026']
SAU_68000080-026,2023,桃園市,八德區,大仁里,1706,4911,2416,2495,['68000080-026']
SAU_68000080-026,2024,桃園市,八德區,大仁里,1726,4857,2386,2471,['68000080-026']
SAU_68000080-027,2020,桃園市,八德區,大智里,2105,5044,2439,2605,['68000080-027']
SAU_68000080-027,2021,桃園市,八德區,大智里,2122,5061,2470,2591,['68000080-027']
SAU_68000080-027,2022,桃園市,八德區,大智里,2159,5145,2521,2624,['68000080-027']
SAU_68000080-027,2023,桃園市,八德區,大智里,2193,5223,2543,2680,['68000080-027']
SAU_68000080-027,2024,桃園市,八德區,大智里,2215,5161,2515,2646,['68000080-027']
SAU_68000080-028,2020,桃園市,八德區,瑞泰里,1774,5022,2507,2515,['68000080-028']
SAU_68000080-028,2021,桃園市,八德區,瑞泰里,1780,4959,2464,2495,['68000080-028']
SAU_68000080-028,2022,桃園市,八德區,瑞泰里,1792,4925,2473,2452,['68000080-028']
SAU_68000080-028,2023,桃園市,八德區,瑞泰里,1800,4900,2460,2440,['68000080-028']
SAU_68000080-028,2024,桃園市,八德區,瑞泰里,1826,4802,2397,2405,['68000080-028']
SAU_68000080-029,2020,桃園市,八德區,大昌里,1172,3407,1677,1730,['68000080-029']
SAU_68000080-029,2021,桃園市,八德區,大昌里,1191,3348,1643,1705,['68000080-029']
SAU_68000080-029,2022,桃園市,八德區,大昌里,1191,3301,1630,1671,['68000080-029']
SAU_68000080-029,2023,桃園市,八德區,大昌里,1205,3311,1623,1688,['68000080-029']
SAU_68000080-029,2024,桃園市,八德區,大昌里,1223,3302,1605,1697,['68000080-029']
SAU_68000080-030,2020,桃園市,八德區,大正里,2061,5483,2649,2834,['68000080-030']
SAU_68000080-030,2021,桃園市,八德區,大正里,2060,5444,2610,2834,['68000080-030']
SAU_68000080-030,2022,桃園市,八德區,大正里,2084,5384,2583,2801,['68000080-030']
SAU_68000080-030,2023,桃園市,八德區,大正里,2217,5668,2728,2940,['68000080-030']
SAU_68000080-030,2024,桃園市,八德區,大正里,2263,5658,2735,2923,['68000080-030']
SAU_68000080-031,2020,桃園市,八德區,大強里,1142,3684,1871,1813,['68000080-031']
SAU_68000080-031,2021,桃園市,八德區,大強里,1143,3657,1847,1810,['68000080-031']
SAU_68000080-031,2022,桃園市,八德區,大強里,1189,3692,1851,1841,['68000080-031']
SAU_68000080-031,2023,桃園市,八德區,大強里,1214,3740,1878,1862,['68000080-031']
SAU_68000080-031,2024,桃園市,八德區,大強里,1237,3746,1860,1886,['68000080-031']
SAU_68000080-032,2020,桃園市,八德區,大發里,784,2372,1233,1139,['68000080-032']
SAU_68000080-032,2021,桃園市,八德區,大發里,793,2369,1226,1143,['68000080-032']
SAU_68000080-032,2022,桃園市,八德區,大發里,794,2379,1225,1154,['68000080-032']
SAU_68000080-032,2023,桃園市,八德區,大發里,815,2399,1236,1163,['68000080-032']
SAU_68000080-032,2024,桃園市,八德區,大發里,886,2444,1260,1184,['68000080-032']
SAU_68000080-033,2020,桃園市,八德區,大明里,1517,4366,2159,2207,['68000080-033']
SAU_68000080-033,2021,桃園市,八德區,大明里,1512,4317,2128,2189,['68000080-033']
SAU_68000080-033,2022,桃園市,八德區,大明里,1518,4254,2090,2164,['68000080-033']
SAU_68000080-033,2023,桃園市,八德區,大明里,1548,4304,2099,2205,['68000080-033']
SAU_68000080-033,2024,桃園市,八德區,大明里,1588,4262,2089,2173,['68000080-033']
SAU_68000080-034,2020,桃園市,八德區,大竹里,563,1778,890,888,['68000080-034']
SAU_68000080-034,2021,桃園市,八德區,大竹里,600,1787,893,894,['68000080-034']
SAU_68000080-034,2022,桃園市,八德區,大竹里,625,1817,899,918,['68000080-034']
SAU_68000080-034,2023,桃園市,八德區,大竹里,641,1813,893,920,['68000080-034']
SAU_68000080-034,2024,桃園市,八德區,大竹里,645,1805,889,916,['68000080-034']
SAU_68000080-035,2020,桃園市,八德區,大慶里,636,1664,832,832,['68000080-035']
SAU_68000080-035,2021,桃園市,八德區,大慶里,634,1653,829,824,['68000080-035']
SAU_68000080-035,2022,桃園市,八德區,大慶里,624,1617,813,804,['68000080-035']
SAU_68000080-035,2023,桃園市,八德區,大慶里,638,1630,811,819,['68000080-035']
SAU_68000080-035,2024,桃園市,八德區,大慶里,634,1609,790,819,['68000080-035']
SAU_68000080-036,2020,桃園市,八德區,大千里,953,2748,1316,1432,['68000080-036']
SAU_68000080-036,2021,桃園市,八德區,大千里,960,2715,1299,1416,['68000080-036']
SAU_68000080-036,2022,桃園市,八德區,大千里,973,2704,1289,1415,['68000080-036']
SAU_68000080-036,2023,桃園市,八德區,大千里,978,2722,1301,1421,['68000080-036']
SAU_68000080-036,2024,桃園市,八德區,大千里,993,2698,1289,1409,['68000080-036']
SAU_68000080-037,2020,桃園市,八德區,大榮里,838,2366,1172,1194,['68000080-037']
SAU_68000080-037,2021,桃園市,八德區,大榮里,847,2323,1152,1171,['68000080-037']
SAU_68000080-037,2022,桃園市,八德區,大榮里,838,2205,1079,1126,['68000080-037']
SAU_68000080-037,2023,桃園市,八德區,大榮里,850,2227,1083,1144,['68000080-037']
SAU_68000080-037,2024,桃園市,八德區,大榮里,862,2204,1075,1129,['68000080-037']
SAU_68000080-038,2020,桃園市,八德區,茄明里,2390,5744,2760,2984,['68000080-038']
SAU_68000080-038,2021,桃園市,八德區,茄明里,2404,5733,2730,3003,['68000080-038']
SAU_68000080-038,2022,桃園市,八德區,茄明里,2462,5825,2769,3056,['68000080-038']
SAU_68000080-038,2023,桃園市,八德區,茄明里,2566,5981,2859,3122,['68000080-038']
SAU_68000080-038,2024,桃園市,八德區,茄明里,2653,6085,2877,3208,['68000080-038']
SAU_68000080-039,2020,桃園市,八德區,高城里,1383,3741,1850,1891,['68000080-039']
SAU_68000080-039,2021,桃園市,八德區,高城里,1404,3755,1855,1900,['68000080-039']
SAU_68000080-039,2022,桃園市,八德區,高城里,1406,3736,1856,1880,['68000080-039']
SAU_68000080-039,2023,桃園市,八德區,高城里,1424,3771,1890,1881,['68000080-039']
SAU_68000080-039,2024,桃園市,八德區,高城里,1431,3787,1885,1902,['68000080-039']
SAU_68000080-040,2020,桃園市,八德區,瑞興里,1139,3311,1672,1639,['68000080-040']
SAU_68000080-040,2021,桃園市,八德區,瑞興里,1148,3282,1665,1617,['68000080-040']
SAU_68000080-040,2022,桃園市,八德區,瑞興里,1178,3326,1704,1622,['68000080-040']
SAU_68000080-040,2023,桃園市,八德區,瑞興里,1197,3364,1700,1664,['68000080-040']
SAU_68000080-040,2024,桃園市,八德區,瑞興里,1257,3437,1725,1712,['68000080-040']
SAU_68000080-041,2020,桃園市,八德區,大愛里,1104,3203,1571,1632,['68000080-041']
SAU_68000080-041,2021,桃園市,八德區,大愛里,1113,3194,1572,1622,['68000080-041']
SAU_68000080-041,2022,桃園市,八德區,大愛里,1110,3184,1564,1620,['68000080-041']
SAU_68000080-041,2023,桃園市,八德區,大愛里,1123,3201,1563,1638,['68000080-041']
SAU_68000080-041,2024,桃園市,八德區,大愛里,1129,3142,1530,1612,['68000080-041']
SAU_68000080-042,2020,桃園市,八德區,大宏里,1902,5256,2614,2642,['68000080-042']
SAU_68000080-042,2021,桃園市,八德區,大宏里,2224,5794,2858,2936,['68000080-042']
SAU_68000080-042,2022,桃園市,八德區,大宏里,2382,6062,2954,3108,['68000080-042']
SAU_68000080-042,2023,桃園市,八德區,大宏里,2462,6205,3015,3190,['68000080-042']
SAU_68000080-042,2024,桃園市,八德區,大宏里,2510,6245,3041,3204,['68000080-042']
SAU_68000080-043,2020,桃園市,八德區,大漢里,1748,4755,2247,2508,['68000080-043']
SAU_68000080-043,2021,桃園市,八德區,大漢里,1751,4715,2224,2491,['68000080-043']
SAU_68000080-043,2022,桃園市,八德區,大漢里,1746,4689,2196,2493,['68000080-043']
SAU_68000080-043,2023,桃園市,八德區,大漢里,1791,4777,2217,2560,['68000080-043']
SAU_68000080-043,2024,桃園市,八德區,大漢里,1835,4807,2207,2600,['68000080-043']
SAU_68000080-044,2020,桃園市,八德區,廣德里,1062,3072,1582,1490,['68000080-044']
SAU_68000080-044,2021,桃園市,八德區,廣德里,1070,3044,1558,1486,['68000080-044']
SAU_68000080-044,2022,桃園市,八德區,廣德里,1076,2992,1524,1468,['68000080-044']
SAU_68000080-044,2023,桃園市,八德區,廣德里,1086,2992,1522,1470,['68000080-044']
SAU_68000080-044,2024,桃園市,八德區,廣德里,1101,2982,1522,1460,['68000080-044']
SAU_68000080-045,2020,桃園市,八德區,龍友里,897,2595,1256,1339,['68000080-045']
SAU_68000080-045,2021,桃園市,八德區,龍友里,890,2545,1240,1305,['68000080-045']
SAU_68000080-045,2022,桃園市,八德區,龍友里,887,2503,1222,1281,['68000080-045']
SAU_68000080-045,2023,桃園市,八德區,龍友里,895,2508,1219,1289,['68000080-045']
SAU_68000080-045,2024,桃園市,八德區,龍友里,920,2506,1224,1282,['68000080-045']
SAU_68000080-046,2020,桃園市,八德區,陸光里,2093,5252,2541,2711,['68000080-046']
SAU_68000080-046,2021,桃園市,八德區,陸光里,2110,5154,2490,2664,['68000080-046']
SAU_68000080-046,2022,桃園市,八德區,陸光里,2100,5055,2448,2607,['68000080-046']
SAU_68000080-046,2023,桃園市,八德區,陸光里,2127,5185,2495,2690,['68000080-046']
SAU_68000080-046,2024,桃園市,八德區,陸光里,2164,5212,2498,2714,['68000080-046']
SAU_68000080-047,2020,桃園市,八德區,永豐里,1076,3323,1671,1652,['68000080-047']
SAU_68000080-047,2021,桃園市,八德區,永豐里,1079,3266,1653,1613,['68000080-047']
SAU_68000080-047,2022,桃園市,八德區,永豐里,1091,3202,1616,1586,['68000080-047']
SAU_68000080-047,2023,桃園市,八德區,永豐里,1283,3480,1747,1733,['68000080-047']
SAU_68000080-047,2024,桃園市,八德區,永豐里,1341,3548,1773,1775,['68000080-047']
SAU_68000080-048,2020,桃園市,八德區,大順里,1001,3059,1570,1489,['68000080-048']
SAU_68000080-048,2021,桃園市,八德區,大順里,1013,3017,1548,1469,['68000080-048']
SAU_68000080-048,2022,桃園市,八德區,大順里,1021,3003,1529,1474,['68000080-048']
SAU_68000080-048,2023,桃園市,八德區,大順里,1030,2972,1503,1469,['68000080-048']
SAU_68000080-048,2024,桃園市,八德區,大順里,1032,2911,1467,1444,['68000080-048']
SAU_68000090-001,2020,桃園市,龍潭區,黃唐里,1831,5604,2849,2755,['68000090-001']
SAU_68000090-001,2021,桃園市,龍潭區,黃唐里,1904,5660,2887,2773,['68000090-001']
SAU_68000090-001,2022,桃園市,龍潭區,黃唐里,1947,5650,2876,2774,['68000090-001']
SAU_68000090-001,2023,桃園市,龍潭區,黃唐里,1984,5612,2848,2764,['68000090-001']
SAU_68000090-001,2024,桃園市,龍潭區,黃唐里,2083,5721,2887,2834,['68000090-001']
SAU_68000090-002,2020,桃園市,龍潭區,中山里,2675,7117,3568,3549,['68000090-002']
SAU_68000090-002,2021,桃園市,龍潭區,中山里,2841,7364,3711,3653,['68000090-002']
SAU_68000090-002,2022,桃園市,龍潭區,中山里,3025,7629,3843,3786,['68000090-002']
SAU_68000090-002,2023,桃園市,龍潭區,中山里,3288,8133,4103,4030,['68000090-002']
SAU_68000090-002,2024,桃園市,龍潭區,中山里,3418,8296,4170,4126,['68000090-002']
SAU_68000090-003,2020,桃園市,龍潭區,烏林里,1830,5109,2535,2574,['68000090-003']
SAU_68000090-003,2021,桃園市,龍潭區,烏林里,1980,5394,2680,2714,['68000090-003']
SAU_68000090-003,2022,桃園市,龍潭區,烏林里,2085,5523,2730,2793,['68000090-003']
SAU_68000090-003,2023,桃園市,龍潭區,烏林里,2138,5614,2776,2838,['68000090-003']
SAU_68000090-003,2024,桃園市,龍潭區,烏林里,2196,5694,2816,2878,['68000090-003']
SAU_68000090-004,2020,桃園市,龍潭區,高平里,1147,3667,1872,1795,['68000090-004']
SAU_68000090-004,2021,桃園市,龍潭區,高平里,1156,3641,1858,1783,['68000090-004']
SAU_68000090-004,2022,桃園市,龍潭區,高平里,1164,3591,1828,1763,['68000090-004']
SAU_68000090-004,2023,桃園市,龍潭區,高平里,1191,3606,1850,1756,['68000090-004']
SAU_68000090-004,2024,桃園市,龍潭區,高平里,1220,3554,1825,1729,['68000090-004']
SAU_68000090-006,2020,桃園市,龍潭區,凌雲里,1504,4419,2214,2205,['68000090-006']
SAU_68000090-006,2021,桃園市,龍潭區,凌雲里,1541,4420,2228,2192,['68000090-006']
SAU_68000090-006,2022,桃園市,龍潭區,凌雲里,1574,4402,2198,2204,['68000090-006']
SAU_68000090-006,2023,桃園市,龍潭區,凌雲里,1593,4373,2178,2195,['68000090-006']
SAU_68000090-006,2024,桃園市,龍潭區,凌雲里,1678,4448,2227,2221,['68000090-006']
SAU_68000090-007,2020,桃園市,龍潭區,八德里,1740,4883,2481,2402,['68000090-007']
SAU_68000090-007,2021,桃園市,龍潭區,八德里,1772,4862,2478,2384,['68000090-007']
SAU_68000090-007,2022,桃園市,龍潭區,八德里,1838,4968,2523,2445,['68000090-007']
SAU_68000090-007,2023,桃園市,龍潭區,八德里,1869,4927,2487,2440,['68000090-007']
SAU_68000090-007,2024,桃園市,龍潭區,八德里,1935,4983,2529,2454,['68000090-007']
SAU_68000090-008,2020,桃園市,龍潭區,三水里,279,760,415,345,['68000090-008']
SAU_68000090-008,2021,桃園市,龍潭區,三水里,276,725,397,328,['68000090-008']
SAU_68000090-008,2022,桃園市,龍潭區,三水里,288,769,422,347,['68000090-008']
SAU_68000090-008,2023,桃園市,龍潭區,三水里,289,723,395,328,['68000090-008']
SAU_68000090-008,2024,桃園市,龍潭區,三水里,292,720,397,323,['68000090-008']
SAU_68000090-009,2020,桃園市,龍潭區,上林里,1747,5329,2670,2659,['68000090-009']
SAU_68000090-009,2021,桃園市,龍潭區,上林里,1759,5275,2641,2634,['68000090-009']
SAU_68000090-009,2022,桃園市,龍潭區,上林里,1803,5358,2685,2673,['68000090-009']
SAU_68000090-009,2023,桃園市,龍潭區,上林里,1828,5385,2691,2694,['68000090-009']
SAU_68000090-009,2024,桃園市,龍潭區,上林里,1874,5425,2717,2708,['68000090-009']
SAU_68000090-010,2020,桃園市,龍潭區,中正里,2351,7140,3437,3703,['68000090-010']
SAU_68000090-010,2021,桃園市,龍潭區,中正里,2395,7223,3472,3751,['68000090-010']
SAU_68000090-010,2022,桃園市,龍潭區,中正里,2443,7253,3466,3787,['68000090-010']
SAU_68000090-010,2023,桃園市,龍潭區,中正里,2496,7321,3487,3834,['68000090-010']
SAU_68000090-010,2024,桃園市,龍潭區,中正里,2587,7398,3513,3885,['68000090-010']
SAU_68000090-011,2020,桃園市,龍潭區,龍潭里,709,2236,1128,1108,['68000090-011']
SAU_68000090-011,2021,桃園市,龍潭區,龍潭里,706,2138,1080,1058,['68000090-011']
SAU_68000090-011,2022,桃園市,龍潭區,龍潭里,707,2112,1057,1055,['68000090-011']
SAU_68000090-011,2023,桃園市,龍潭區,龍潭里,715,2148,1058,1090,['68000090-011']
SAU_68000090-011,2024,桃園市,龍潭區,龍潭里,726,2104,1039,1065,['68000090-011']
SAU_68000090-012,2020,桃園市,龍潭區,高原里,3017,8297,4228,4069,"['68000090-012', '68000090-016']"
SAU_68000090-012,2021,桃園市,龍潭區,高原里,3078,8322,4250,4072,"['68000090-012', '68000090-016']"
SAU_68000090-012,2022,桃園市,龍潭區,高原里,3146,8406,4270,4136,"['68000090-012', '68000090-016', '68000090-033']"
SAU_68000090-012,2023,桃園市,龍潭區,高原里,3214,8513,4327,4186,"['68000090-012', '68000090-016', '68000090-033']"
SAU_68000090-012,2024,桃園市,龍潭區,高原里,3321,8542,4334,4208,"['68000090-012', '68000090-016', '68000090-033']"
SAU_68000090-013,2020,桃園市,龍潭區,九龍里,1613,4420,2184,2236,['68000090-013']
SAU_68000090-013,2021,桃園市,龍潭區,九龍里,1629,4418,2191,2227,['68000090-013']
SAU_68000090-013,2022,桃園市,龍潭區,九龍里,1637,4431,2211,2220,['68000090-013']
SAU_68000090-013,2023,桃園市,龍潭區,九龍里,1672,4516,2227,2289,['68000090-013']
SAU_68000090-013,2024,桃園市,龍潭區,九龍里,1709,4515,2222,2293,['68000090-013']
SAU_68000090-014,2020,桃園市,龍潭區,中興里,1771,5043,2528,2515,['68000090-014']
SAU_68000090-014,2021,桃園市,龍潭區,中興里,1763,4946,2479,2467,['68000090-014']
SAU_68000090-014,2022,桃園市,龍潭區,中興里,1780,4914,2454,2460,['68000090-014']
SAU_68000090-014,2023,桃園市,龍潭區,中興里,1821,4926,2445,2481,['68000090-014']
SAU_68000090-014,2024,桃園市,龍潭區,中興里,1868,4920,2452,2468,['68000090-014']
SAU_68000090-015,2020,桃園市,龍潭區,佳安里,1556,4108,2075,2033,['68000090-015']
SAU_68000090-015,2021,桃園市,龍潭區,佳安里,1570,4117,2079,2038,['68000090-015']
SAU_68000090-015,2022,桃園市,龍潭區,佳安里,1581,4095,2059,2036,['68000090-015']
SAU_68000090-015,2023,桃園市,龍潭區,佳安里,1612,4205,2106,2099,['68000090-015']
SAU_68000090-015,2024,桃園市,龍潭區,佳安里,1636,4192,2083,2109,['68000090-015']
SAU_68000090-017,2020,桃園市,龍潭區,三坑里,605,1709,916,793,['68000090-017']
SAU_68000090-017,2021,桃園市,龍潭區,三坑里,613,1712,911,801,['68000090-017']
SAU_68000090-017,2022,桃園市,龍潭區,三坑里,604,1677,889,788,['68000090-017']
SAU_68000090-017,2023,桃園市,龍潭區,三坑里,646,1745,909,836,['68000090-017']
SAU_68000090-017,2024,桃園市,龍潭區,三坑里,710,1785,937,848,['68000090-017']
SAU_68000090-018,2020,桃園市,龍潭區,大平里,1242,2537,1285,1252,['68000090-018']
SAU_68000090-018,2021,桃園市,龍潭區,大平里,1337,2631,1329,1302,['68000090-018']
SAU_68000090-018,2022,桃園市,龍潭區,大平里,1478,2816,1390,1426,['68000090-018']
SAU_68000090-018,2023,桃園市,龍潭區,大平里,1683,3062,1502,1560,['68000090-018']
SAU_68000090-018,2024,桃園市,龍潭區,大平里,1928,3359,1659,1700,['68000090-018']
SAU_68000090-019,2020,桃園市,龍潭區,三林里,1341,3609,1777,1832,['68000090-019']
SAU_68000090-019,2021,桃園市,龍潭區,三林里,1345,3600,1783,1817,['68000090-019']
SAU_68000090-019,2022,桃園市,龍潭區,三林里,1359,3611,1779,1832,['68000090-019']
SAU_68000090-019,2023,桃園市,龍潭區,三林里,1380,3636,1806,1830,['68000090-019']
SAU_68000090-019,2024,桃園市,龍潭區,三林里,1412,3637,1816,1821,['68000090-019']
SAU_68000090-020,2020,桃園市,龍潭區,永興里,1141,3350,1665,1685,['68000090-020']
SAU_68000090-020,2021,桃園市,龍潭區,永興里,1147,3319,1651,1668,['68000090-020']
SAU_68000090-020,2022,桃園市,龍潭區,永興里,1138,3219,1608,1611,['68000090-020']
SAU_68000090-020,2023,桃園市,龍潭區,永興里,1152,3190,1596,1594,['68000090-020']
SAU_68000090-020,2024,桃園市,龍潭區,永興里,1165,3170,1588,1582,['68000090-020']
SAU_68000090-021,2020,桃園市,龍潭區,烏樹林里,1104,3124,1592,1532,['68000090-021']
SAU_68000090-021,2021,桃園市,龍潭區,烏樹林里,1128,3149,1602,1547,['68000090-021']
